"Date","Hour","Sensor_Location","Count"
"27/12/2021",9,"QV.Market.Elizabeth.St..West.",194
"27/12/2021",9,"QV.Market.Peel.St",44
"27/12/2021",9,"The.Arts.Centre",326
"27/12/2021",9,"St.Kilda.Rd.Alexandra.Gardens",166
"27/12/2021",9,"Lonsdale.St..South.",150
"27/12/2021",9,"Lygon.St..West.",55
"27/12/2021",9,"City.Square",NA
"27/12/2021",9,"Flinders.St.Spring.St..West.",NA
"27/12/2021",9,"Flinders.St.Spark.La",NA
"27/12/2021",9,"Southbank",1097
"27/12/2021",9,"Queen.St..West.",82
"27/12/2021",9,"Lygon.St..East.",59
"27/12/2021",9,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",9,"Alfred.Place",21
"27/12/2021",9,"Lonsdale.St.Spring.St..West.",101
"27/12/2021",9,"Grattan.St.Swanston.St..West.",37
"27/12/2021",9,"Monash.Rd.Swanston.St..West.",24
"27/12/2021",9,"Tin.Alley.Swanston.St..West.",24
"27/12/2021",9,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",9,"Flinders.La.Swanston.St..West.",1027
"27/12/2021",9,"Pelham.St..South.",8
"27/12/2021",9,"Melbourne.Central.Elizabeth.St..East.",467
"27/12/2021",9,"QVM.Queen.St..East.",73
"27/12/2021",9,"QVM.Therry.St..South.",72
"27/12/2021",9,"Faraday.St.Lygon.St..West.",95
"27/12/2021",9,"QVM.Franklin.St..North.",49
"27/12/2021",9,"Elizabeth.St.Lonsdale.St..South.",110
"27/12/2021",9,"Lincoln.Swanston..W.",41
"27/12/2021",9,"Elizabeth.St.La.Trobe.St..East.",NA
"27/12/2021",9,"Lonsdale.St...Elizabeth.St..North.",144
"27/12/2021",9,"Bourke.St.Bridge",173
"27/12/2021",9,"Bourke.St...Spencer.St..North.",269
"27/12/2021",9,"RMIT.Bld.80...445.Swanston.Street",157
"27/12/2021",9,"Flinders.La.Swanston.St..West..Temporary",NA
"27/12/2021",9,"RMIT.Building.14",188
"27/12/2021",9,"X380.Elizabeth.St",565
"27/12/2021",9,"La.Trobe.St..North.",112
"27/12/2021",9,"X231.Bourke.St",513
"27/12/2021",9,"Royal.Pde...Grattan.St",42
"27/12/2021",9,"Swanston.St...City.Square",241
"27/12/2021",9,"State.Library...New",333
"27/12/2021",9,"Flinders.Ln...Degraves.St..South.",379
"27/12/2021",9,"Flinders.Ln...Degraves.St..North.",202
"27/12/2021",9,"Flinders.Ln...Degraves.St..Crossing.",266
"27/12/2021",9,"Errol.Street..East.",157
"27/12/2021",9,"Westwood.Place",16
"27/12/2021",9,"Flinders.St...ACMI",188
"27/12/2021",9,"Bourke.St...Spencer.St..South.",69
"27/12/2021",9,"Spring.St...Flinders.St..West.",80
"27/12/2021",9,"Macaulay.Rd...Bellair.St",42
"27/12/2021",9,"Harbour.Esplanade...Pedestrian.Path",173
"27/12/2021",9,"Harbour.Esplanade...Bike.Path",65
"27/12/2021",9,"Flinders.St..South.",389
"27/12/2021",9,"Elizabeth.St...Flinders.St..East....New.footpath",876
"27/12/2021",9,"Macaulay.Rd..North.",99
"27/12/2021",9,"Queensberry.St...Errol.St..South.",37
"27/12/2021",10,"Bourke.Street.Mall..North.",1190
"27/12/2021",10,"Bourke.Street.Mall..South.",772
"27/12/2021",10,"Melbourne.Central",609
"27/12/2021",10,"Town.Hall..West.",1144
"27/12/2021",10,"Princes.Bridge",988
"27/12/2021",10,"Flinders.Street.Station.Underpass",768
"27/12/2021",10,"Birrarung.Marr",1212
"27/12/2021",10,"Webb.Bridge",290
"27/12/2021",10,"Southern.Cross.Station",72
"27/12/2021",10,"Victoria.Point",11
"27/12/2021",10,"Waterfront.City",62
"27/12/2021",10,"New.Quay",260
"27/12/2021",10,"Flagstaff.Station",NA
"27/12/2021",10,"Sandridge.Bridge",399
"27/12/2021",10,"State.Library",NA
"27/12/2021",10,"Collins.St..North.",645
"27/12/2021",10,"Collins.Place..South.",188
"27/12/2021",10,"Collins.Place..North.",66
"27/12/2021",10,"Chinatown.Swanston.St..North.",262
"27/12/2021",10,"Chinatown.Lt.Bourke.St..South.",142
"27/12/2021",10,"Bourke.St.Russell.St..West.",285
"27/12/2021",10,"Flinders.St.Elizabeth.St..East.",NA
"27/12/2021",10,"Spencer.St.Collins.St..South.",193
"27/12/2021",10,"Spencer.St.Collins.St..North.",575
"27/12/2021",10,"Melbourne.Convention.Exhibition.Centre",1177
"27/12/2021",10,"QV.Market.Elizabeth.St..West.",321
"27/12/2021",10,"QV.Market.Peel.St",68
"27/12/2021",10,"The.Arts.Centre",646
"27/12/2021",10,"St.Kilda.Rd.Alexandra.Gardens",335
"27/12/2021",10,"Lonsdale.St..South.",246
"27/12/2021",10,"Lygon.St..West.",96
"27/12/2021",10,"City.Square",NA
"27/12/2021",10,"Flinders.St.Spring.St..West.",NA
"27/12/2021",10,"Flinders.St.Spark.La",NA
"27/12/2021",10,"Southbank",1354
"27/12/2021",10,"Queen.St..West.",113
"27/12/2021",10,"Lygon.St..East.",105
"27/12/2021",10,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",10,"Alfred.Place",34
"27/12/2021",10,"Lonsdale.St.Spring.St..West.",102
"27/12/2021",10,"Grattan.St.Swanston.St..West.",28
"27/12/2021",10,"Monash.Rd.Swanston.St..West.",63
"27/12/2021",10,"Tin.Alley.Swanston.St..West.",42
"27/12/2021",10,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",10,"Flinders.La.Swanston.St..West.",1537
"27/12/2021",10,"Pelham.St..South.",24
"27/12/2021",10,"Melbourne.Central.Elizabeth.St..East.",813
"27/12/2021",10,"QVM.Queen.St..East.",122
"27/12/2021",10,"QVM.Therry.St..South.",104
"27/12/2021",10,"Faraday.St.Lygon.St..West.",246
"27/12/2021",10,"QVM.Franklin.St..North.",103
"27/12/2021",10,"Elizabeth.St.Lonsdale.St..South.",228
"27/12/2021",10,"Lincoln.Swanston..W.",49
"27/12/2021",10,"Elizabeth.St.La.Trobe.St..East.",NA
"27/12/2021",10,"Lonsdale.St...Elizabeth.St..North.",244
"27/12/2021",10,"Bourke.St.Bridge",250
"27/12/2021",10,"Bourke.St...Spencer.St..North.",412
"27/12/2021",10,"RMIT.Bld.80...445.Swanston.Street",228
"27/12/2021",10,"Flinders.La.Swanston.St..West..Temporary",NA
"27/12/2021",10,"RMIT.Building.14",229
"27/12/2021",10,"X380.Elizabeth.St",728
"27/12/2021",10,"La.Trobe.St..North.",147
"27/12/2021",10,"X231.Bourke.St",553
"27/12/2021",10,"Royal.Pde...Grattan.St",53
"27/12/2021",10,"Swanston.St...City.Square",496
"27/12/2021",10,"State.Library...New",501
"27/12/2021",10,"Flinders.Ln...Degraves.St..South.",438
"27/12/2021",10,"Flinders.Ln...Degraves.St..North.",303
"27/12/2021",10,"Flinders.Ln...Degraves.St..Crossing.",345
"27/12/2021",10,"Errol.Street..East.",183
"27/12/2021",10,"Westwood.Place",23
"27/12/2021",10,"Flinders.St...ACMI",218
"27/12/2021",10,"Bourke.St...Spencer.St..South.",85
"27/12/2021",10,"Spring.St...Flinders.St..West.",86
"27/12/2021",10,"Macaulay.Rd...Bellair.St",73
"27/12/2021",10,"Harbour.Esplanade...Pedestrian.Path",294
"27/12/2021",10,"Harbour.Esplanade...Bike.Path",122
"27/12/2021",10,"Flinders.St..South.",552
"27/12/2021",10,"Elizabeth.St...Flinders.St..East....New.footpath",990
"27/12/2021",10,"Macaulay.Rd..North.",143
"27/12/2021",10,"Queensberry.St...Errol.St..South.",78
"27/12/2021",11,"Bourke.Street.Mall..North.",1935
"27/12/2021",11,"Bourke.Street.Mall..South.",1263
"27/12/2021",11,"Melbourne.Central",972
"27/12/2021",11,"Town.Hall..West.",1729
"27/12/2021",11,"Princes.Bridge",1324
"27/12/2021",11,"Flinders.Street.Station.Underpass",1033
"27/12/2021",11,"Birrarung.Marr",491
"27/12/2021",11,"Webb.Bridge",359
"27/12/2021",11,"Southern.Cross.Station",73
"27/12/2021",11,"Victoria.Point",2
"27/12/2021",11,"Waterfront.City",102
"27/12/2021",11,"New.Quay",376
"27/12/2021",11,"Flagstaff.Station",NA
"27/12/2021",11,"Sandridge.Bridge",418
"27/12/2021",11,"State.Library",NA
"27/12/2021",11,"Collins.St..North.",829
"27/12/2021",11,"Collins.Place..South.",235
"27/12/2021",11,"Collins.Place..North.",103
"27/12/2021",11,"Chinatown.Swanston.St..North.",565
"27/12/2021",11,"Chinatown.Lt.Bourke.St..South.",389
"27/12/2021",11,"Bourke.St.Russell.St..West.",505
"27/12/2021",11,"Flinders.St.Elizabeth.St..East.",NA
"27/12/2021",11,"Spencer.St.Collins.St..South.",207
"27/12/2021",11,"Spencer.St.Collins.St..North.",561
"27/12/2021",11,"Melbourne.Convention.Exhibition.Centre",1841
"27/12/2021",11,"QV.Market.Elizabeth.St..West.",349
"27/12/2021",11,"QV.Market.Peel.St",89
"27/12/2021",11,"The.Arts.Centre",942
"27/12/2021",11,"St.Kilda.Rd.Alexandra.Gardens",506
"27/12/2021",11,"Lonsdale.St..South.",392
"27/12/2021",11,"Lygon.St..West.",145
"27/12/2021",11,"City.Square",NA
"27/12/2021",11,"Flinders.St.Spring.St..West.",NA
"27/12/2021",11,"Flinders.St.Spark.La",NA
"27/12/2021",11,"Southbank",1982
"27/12/2021",11,"Queen.St..West.",119
"27/12/2021",11,"Lygon.St..East.",104
"27/12/2021",11,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",11,"Alfred.Place",34
"27/12/2021",11,"Lonsdale.St.Spring.St..West.",108
"27/12/2021",11,"Grattan.St.Swanston.St..West.",48
"27/12/2021",11,"Monash.Rd.Swanston.St..West.",91
"27/12/2021",11,"Tin.Alley.Swanston.St..West.",40
"27/12/2021",11,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",11,"Flinders.La.Swanston.St..West.",2048
"27/12/2021",11,"Pelham.St..South.",19
"27/12/2021",11,"Melbourne.Central.Elizabeth.St..East.",1119
"27/12/2021",11,"QVM.Queen.St..East.",162
"27/12/2021",11,"QVM.Therry.St..South.",107
"27/12/2021",11,"Faraday.St.Lygon.St..West.",371
"27/12/2021",11,"QVM.Franklin.St..North.",106
"27/12/2021",11,"Elizabeth.St.Lonsdale.St..South.",312
"27/12/2021",11,"Lincoln.Swanston..W.",65
"27/12/2021",11,"Elizabeth.St.La.Trobe.St..East.",NA
"27/12/2021",11,"Lonsdale.St...Elizabeth.St..North.",285
"27/12/2021",11,"Bourke.St.Bridge",190
"27/12/2021",11,"Bourke.St...Spencer.St..North.",465
"27/12/2021",11,"RMIT.Bld.80...445.Swanston.Street",284
"27/12/2021",11,"Flinders.La.Swanston.St..West..Temporary",NA
"27/12/2021",11,"RMIT.Building.14",230
"27/12/2021",11,"X380.Elizabeth.St",892
"27/12/2021",11,"La.Trobe.St..North.",151
"27/12/2021",11,"X231.Bourke.St",602
"27/12/2021",11,"Royal.Pde...Grattan.St",67
"27/12/2021",11,"Swanston.St...City.Square",481
"27/12/2021",11,"State.Library...New",941
"27/12/2021",11,"Flinders.Ln...Degraves.St..South.",509
"27/12/2021",11,"Flinders.Ln...Degraves.St..North.",420
"27/12/2021",11,"Flinders.Ln...Degraves.St..Crossing.",342
"27/12/2021",11,"Errol.Street..East.",218
"27/12/2021",11,"Westwood.Place",39
"27/12/2021",11,"Flinders.St...ACMI",381
"27/12/2021",11,"Bourke.St...Spencer.St..South.",95
"27/12/2021",11,"Spring.St...Flinders.St..West.",57
"27/12/2021",11,"Macaulay.Rd...Bellair.St",84
"27/12/2021",11,"Harbour.Esplanade...Pedestrian.Path",216
"27/12/2021",11,"Harbour.Esplanade...Bike.Path",112
"27/12/2021",11,"Flinders.St..South.",616
"27/12/2021",11,"Elizabeth.St...Flinders.St..East....New.footpath",1265
"27/12/2021",11,"Macaulay.Rd..North.",124
"27/12/2021",11,"Queensberry.St...Errol.St..South.",74
"27/12/2021",12,"Bourke.Street.Mall..North.",2481
"27/12/2021",12,"Bourke.Street.Mall..South.",1593
"27/12/2021",12,"Melbourne.Central",1492
"27/12/2021",12,"Town.Hall..West.",2262
"27/12/2021",12,"Princes.Bridge",1868
"27/12/2021",12,"Flinders.Street.Station.Underpass",1098
"27/12/2021",12,"Birrarung.Marr",308
"27/12/2021",12,"Webb.Bridge",342
"27/12/2021",12,"Southern.Cross.Station",80
"27/12/2021",12,"Victoria.Point",6
"27/12/2021",12,"Waterfront.City",109
"27/12/2021",12,"New.Quay",363
"27/12/2021",12,"Flagstaff.Station",NA
"27/12/2021",12,"Sandridge.Bridge",409
"27/12/2021",12,"State.Library",NA
"27/12/2021",12,"Collins.St..North.",1186
"27/12/2021",12,"Collins.Place..South.",221
"27/12/2021",12,"Collins.Place..North.",62
"27/12/2021",12,"Chinatown.Swanston.St..North.",778
"27/12/2021",12,"Chinatown.Lt.Bourke.St..South.",583
"27/12/2021",12,"Bourke.St.Russell.St..West.",648
"27/12/2021",12,"Flinders.St.Elizabeth.St..East.",NA
"27/12/2021",12,"Spencer.St.Collins.St..South.",155
"27/12/2021",12,"Spencer.St.Collins.St..North.",617
"27/12/2021",12,"Melbourne.Convention.Exhibition.Centre",2304
"27/12/2021",12,"QV.Market.Elizabeth.St..West.",493
"27/12/2021",12,"QV.Market.Peel.St",111
"27/12/2021",12,"The.Arts.Centre",1391
"27/12/2021",12,"St.Kilda.Rd.Alexandra.Gardens",708
"27/12/2021",12,"Lonsdale.St..South.",482
"27/12/2021",12,"Lygon.St..West.",217
"27/12/2021",12,"City.Square",NA
"27/12/2021",12,"Flinders.St.Spring.St..West.",NA
"27/12/2021",12,"Flinders.St.Spark.La",NA
"27/12/2021",12,"Southbank",2446
"27/12/2021",12,"Queen.St..West.",140
"27/12/2021",12,"Lygon.St..East.",215
"27/12/2021",12,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",12,"Alfred.Place",25
"27/12/2021",12,"Lonsdale.St.Spring.St..West.",113
"27/12/2021",12,"Grattan.St.Swanston.St..West.",57
"27/12/2021",12,"Monash.Rd.Swanston.St..West.",63
"27/12/2021",12,"Tin.Alley.Swanston.St..West.",36
"27/12/2021",12,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",12,"Flinders.La.Swanston.St..West.",2611
"27/12/2021",12,"Pelham.St..South.",15
"27/12/2021",12,"Melbourne.Central.Elizabeth.St..East.",1339
"27/12/2021",12,"QVM.Queen.St..East.",203
"27/12/2021",12,"QVM.Therry.St..South.",159
"27/12/2021",12,"Faraday.St.Lygon.St..West.",506
"27/12/2021",12,"QVM.Franklin.St..North.",145
"27/12/2021",12,"Elizabeth.St.Lonsdale.St..South.",401
"27/12/2021",12,"Lincoln.Swanston..W.",72
"27/12/2021",12,"Elizabeth.St.La.Trobe.St..East.",NA
"27/12/2021",12,"Lonsdale.St...Elizabeth.St..North.",344
"27/12/2021",12,"Bourke.St.Bridge",147
"27/12/2021",12,"Bourke.St...Spencer.St..North.",521
"27/12/2021",12,"RMIT.Bld.80...445.Swanston.Street",372
"27/12/2021",12,"Flinders.La.Swanston.St..West..Temporary",NA
"27/12/2021",12,"RMIT.Building.14",278
"27/12/2021",12,"X380.Elizabeth.St",1095
"27/12/2021",12,"La.Trobe.St..North.",154
"27/12/2021",12,"X231.Bourke.St",668
"27/12/2021",12,"Royal.Pde...Grattan.St",71
"27/12/2021",12,"Swanston.St...City.Square",794
"27/12/2021",12,"State.Library...New",1251
"27/12/2021",12,"Flinders.Ln...Degraves.St..South.",636
"27/12/2021",12,"Flinders.Ln...Degraves.St..North.",413
"27/12/2021",12,"Flinders.Ln...Degraves.St..Crossing.",412
"27/12/2021",12,"Errol.Street..East.",193
"27/12/2021",12,"Westwood.Place",34
"27/12/2021",12,"Flinders.St...ACMI",516
"27/12/2021",12,"Bourke.St...Spencer.St..South.",119
"27/12/2021",12,"Spring.St...Flinders.St..West.",42
"27/12/2021",12,"Macaulay.Rd...Bellair.St",54
"27/12/2021",12,"Harbour.Esplanade...Pedestrian.Path",282
"27/12/2021",12,"Harbour.Esplanade...Bike.Path",136
"27/12/2021",12,"Flinders.St..South.",711
"27/12/2021",12,"Elizabeth.St...Flinders.St..East....New.footpath",1464
"27/12/2021",12,"Macaulay.Rd..North.",154
"27/12/2021",12,"Queensberry.St...Errol.St..South.",97
"27/12/2021",13,"Bourke.Street.Mall..North.",2648
"27/12/2021",13,"Bourke.Street.Mall..South.",1756
"27/12/2021",13,"Melbourne.Central",1869
"27/12/2021",13,"Town.Hall..West.",2650
"27/12/2021",13,"Princes.Bridge",2086
"27/12/2021",13,"Flinders.Street.Station.Underpass",1356
"27/12/2021",13,"Birrarung.Marr",365
"27/12/2021",13,"Webb.Bridge",362
"27/12/2021",13,"Southern.Cross.Station",93
"27/12/2021",13,"Victoria.Point",14
"27/12/2021",13,"Waterfront.City",80
"27/12/2021",13,"New.Quay",320
"27/12/2021",13,"Flagstaff.Station",NA
"27/12/2021",13,"Sandridge.Bridge",497
"27/12/2021",13,"State.Library",NA
"27/12/2021",13,"Collins.St..North.",1215
"27/12/2021",13,"Collins.Place..South.",200
"27/12/2021",13,"Collins.Place..North.",86
"27/12/2021",13,"Chinatown.Swanston.St..North.",1036
"27/12/2021",13,"Chinatown.Lt.Bourke.St..South.",613
"27/12/2021",13,"Bourke.St.Russell.St..West.",753
"27/12/2021",13,"Flinders.St.Elizabeth.St..East.",NA
"27/12/2021",13,"Spencer.St.Collins.St..South.",173
"27/12/2021",13,"Spencer.St.Collins.St..North.",614
"27/12/2021",13,"Melbourne.Convention.Exhibition.Centre",2608
"27/12/2021",13,"QV.Market.Elizabeth.St..West.",465
"27/12/2021",13,"QV.Market.Peel.St",125
"27/12/2021",13,"The.Arts.Centre",1534
"27/12/2021",13,"St.Kilda.Rd.Alexandra.Gardens",669
"27/12/2021",13,"Lonsdale.St..South.",556
"27/12/2021",13,"Lygon.St..West.",243
"27/12/2021",13,"City.Square",NA
"27/12/2021",13,"Flinders.St.Spring.St..West.",NA
"27/12/2021",13,"Flinders.St.Spark.La",NA
"27/12/2021",13,"Southbank",2980
"27/12/2021",13,"Queen.St..West.",124
"27/12/2021",13,"Lygon.St..East.",268
"27/12/2021",13,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",13,"Alfred.Place",49
"27/12/2021",13,"Lonsdale.St.Spring.St..West.",125
"27/12/2021",13,"Grattan.St.Swanston.St..West.",55
"27/12/2021",13,"Monash.Rd.Swanston.St..West.",94
"27/12/2021",13,"Tin.Alley.Swanston.St..West.",44
"27/12/2021",13,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",13,"Flinders.La.Swanston.St..West.",2861
"27/12/2021",13,"Pelham.St..South.",24
"27/12/2021",13,"Melbourne.Central.Elizabeth.St..East.",1741
"27/12/2021",13,"QVM.Queen.St..East.",150
"27/12/2021",13,"QVM.Therry.St..South.",147
"27/12/2021",13,"Faraday.St.Lygon.St..West.",485
"27/12/2021",13,"QVM.Franklin.St..North.",113
"27/12/2021",13,"Elizabeth.St.Lonsdale.St..South.",518
"27/12/2021",13,"Lincoln.Swanston..W.",102
"27/12/2021",13,"Elizabeth.St.La.Trobe.St..East.",NA
"27/12/2021",13,"Lonsdale.St...Elizabeth.St..North.",387
"27/12/2021",13,"Bourke.St.Bridge",188
"27/12/2021",13,"Bourke.St...Spencer.St..North.",532
"27/12/2021",13,"RMIT.Bld.80...445.Swanston.Street",411
"27/12/2021",13,"Flinders.La.Swanston.St..West..Temporary",NA
"27/12/2021",13,"RMIT.Building.14",291
"27/12/2021",13,"X380.Elizabeth.St",1284
"27/12/2021",13,"La.Trobe.St..North.",205
"27/12/2021",13,"X231.Bourke.St",793
"27/12/2021",13,"Royal.Pde...Grattan.St",74
"27/12/2021",13,"Swanston.St...City.Square",880
"27/12/2021",13,"State.Library...New",1616
"27/12/2021",13,"Flinders.Ln...Degraves.St..South.",661
"27/12/2021",13,"Flinders.Ln...Degraves.St..North.",473
"27/12/2021",13,"Flinders.Ln...Degraves.St..Crossing.",439
"27/12/2021",13,"Errol.Street..East.",228
"27/12/2021",13,"Westwood.Place",19
"27/12/2021",13,"Flinders.St...ACMI",624
"27/12/2021",13,"Bourke.St...Spencer.St..South.",110
"27/12/2021",13,"Spring.St...Flinders.St..West.",56
"27/12/2021",13,"Macaulay.Rd...Bellair.St",47
"27/12/2021",13,"Harbour.Esplanade...Pedestrian.Path",245
"27/12/2021",13,"Harbour.Esplanade...Bike.Path",138
"27/12/2021",13,"Flinders.St..South.",737
"27/12/2021",13,"Elizabeth.St...Flinders.St..East....New.footpath",1667
"27/12/2021",13,"Macaulay.Rd..North.",98
"27/12/2021",13,"Queensberry.St...Errol.St..South.",66
"27/12/2021",14,"Bourke.Street.Mall..North.",2883
"27/12/2021",14,"Bourke.Street.Mall..South.",2095
"27/12/2021",14,"Melbourne.Central",1991
"27/12/2021",14,"Town.Hall..West.",2727
"27/12/2021",14,"Princes.Bridge",2335
"27/12/2021",14,"Flinders.Street.Station.Underpass",1630
"27/12/2021",14,"Birrarung.Marr",295
"27/12/2021",14,"Webb.Bridge",433
"27/12/2021",14,"Southern.Cross.Station",76
"27/12/2021",14,"Victoria.Point",1
"27/12/2021",14,"Waterfront.City",95
"27/12/2021",14,"New.Quay",365
"27/12/2021",14,"Flagstaff.Station",NA
"27/12/2021",14,"Sandridge.Bridge",533
"27/12/2021",14,"State.Library",NA
"27/12/2021",14,"Collins.St..North.",1258
"27/12/2021",14,"Collins.Place..South.",239
"27/12/2021",14,"Collins.Place..North.",64
"27/12/2021",14,"Chinatown.Swanston.St..North.",975
"27/12/2021",14,"Chinatown.Lt.Bourke.St..South.",503
"27/12/2021",14,"Bourke.St.Russell.St..West.",812
"27/12/2021",14,"Flinders.St.Elizabeth.St..East.",NA
"27/12/2021",14,"Spencer.St.Collins.St..South.",218
"27/12/2021",14,"Spencer.St.Collins.St..North.",668
"27/12/2021",14,"Melbourne.Convention.Exhibition.Centre",2658
"27/12/2021",14,"QV.Market.Elizabeth.St..West.",378
"27/12/2021",14,"QV.Market.Peel.St",98
"27/12/2021",14,"The.Arts.Centre",1617
"27/12/2021",14,"St.Kilda.Rd.Alexandra.Gardens",795
"27/12/2021",14,"Lonsdale.St..South.",607
"27/12/2021",14,"Lygon.St..West.",272
"27/12/2021",14,"City.Square",NA
"27/12/2021",14,"Flinders.St.Spring.St..West.",NA
"27/12/2021",14,"Flinders.St.Spark.La",NA
"27/12/2021",14,"Southbank",3180
"27/12/2021",14,"Queen.St..West.",152
"27/12/2021",14,"Lygon.St..East.",277
"27/12/2021",14,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",14,"Alfred.Place",48
"27/12/2021",14,"Lonsdale.St.Spring.St..West.",119
"27/12/2021",14,"Grattan.St.Swanston.St..West.",58
"27/12/2021",14,"Monash.Rd.Swanston.St..West.",103
"27/12/2021",14,"Tin.Alley.Swanston.St..West.",54
"27/12/2021",14,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",14,"Flinders.La.Swanston.St..West.",2993
"27/12/2021",14,"Pelham.St..South.",31
"27/12/2021",14,"Melbourne.Central.Elizabeth.St..East.",1770
"27/12/2021",14,"QVM.Queen.St..East.",160
"27/12/2021",14,"QVM.Therry.St..South.",166
"27/12/2021",14,"Faraday.St.Lygon.St..West.",410
"27/12/2021",14,"QVM.Franklin.St..North.",128
"27/12/2021",14,"Elizabeth.St.Lonsdale.St..South.",518
"27/12/2021",14,"Lincoln.Swanston..W.",84
"27/12/2021",14,"Elizabeth.St.La.Trobe.St..East.",NA
"27/12/2021",14,"Lonsdale.St...Elizabeth.St..North.",402
"27/12/2021",14,"Bourke.St.Bridge",188
"27/12/2021",14,"Bourke.St...Spencer.St..North.",514
"27/12/2021",14,"RMIT.Bld.80...445.Swanston.Street",486
"27/12/2021",14,"Flinders.La.Swanston.St..West..Temporary",NA
"27/12/2021",14,"RMIT.Building.14",337
"27/12/2021",14,"X380.Elizabeth.St",1318
"27/12/2021",14,"La.Trobe.St..North.",246
"27/12/2021",14,"X231.Bourke.St",961
"27/12/2021",14,"Royal.Pde...Grattan.St",66
"27/12/2021",14,"Swanston.St...City.Square",1010
"27/12/2021",14,"State.Library...New",1781
"27/12/2021",14,"Flinders.Ln...Degraves.St..South.",652
"27/12/2021",14,"Flinders.Ln...Degraves.St..North.",463
"27/12/2021",14,"Flinders.Ln...Degraves.St..Crossing.",345
"27/12/2021",14,"Errol.Street..East.",177
"27/12/2021",14,"Westwood.Place",22
"27/12/2021",14,"Flinders.St...ACMI",595
"27/12/2021",14,"Bourke.St...Spencer.St..South.",105
"27/12/2021",14,"Spring.St...Flinders.St..West.",37
"27/12/2021",14,"Macaulay.Rd...Bellair.St",37
"27/12/2021",14,"Harbour.Esplanade...Pedestrian.Path",254
"27/12/2021",14,"Harbour.Esplanade...Bike.Path",105
"27/12/2021",14,"Flinders.St..South.",756
"27/12/2021",14,"Elizabeth.St...Flinders.St..East....New.footpath",1736
"27/12/2021",14,"Macaulay.Rd..North.",75
"27/12/2021",14,"Queensberry.St...Errol.St..South.",30
"27/12/2021",15,"Bourke.Street.Mall..North.",2819
"27/12/2021",15,"Bourke.Street.Mall..South.",2029
"27/12/2021",15,"Melbourne.Central",1907
"27/12/2021",15,"Town.Hall..West.",2854
"27/12/2021",15,"Princes.Bridge",2373
"27/12/2021",15,"Flinders.Street.Station.Underpass",1615
"27/12/2021",15,"Birrarung.Marr",454
"27/12/2021",15,"Webb.Bridge",404
"27/12/2021",15,"Southern.Cross.Station",82
"27/12/2021",15,"Victoria.Point",29
"27/12/2021",15,"Waterfront.City",98
"27/12/2021",15,"New.Quay",371
"27/12/2021",15,"Flagstaff.Station",NA
"27/12/2021",15,"Sandridge.Bridge",582
"27/12/2021",15,"State.Library",NA
"27/12/2021",15,"Collins.St..North.",1210
"27/12/2021",15,"Collins.Place..South.",227
"27/12/2021",15,"Collins.Place..North.",88
"27/12/2021",15,"Chinatown.Swanston.St..North.",821
"27/12/2021",15,"Chinatown.Lt.Bourke.St..South.",340
"27/12/2021",15,"Bourke.St.Russell.St..West.",841
"27/12/2021",15,"Flinders.St.Elizabeth.St..East.",NA
"27/12/2021",15,"Spencer.St.Collins.St..South.",188
"27/12/2021",15,"Spencer.St.Collins.St..North.",613
"27/12/2021",15,"Melbourne.Convention.Exhibition.Centre",2708
"27/12/2021",15,"QV.Market.Elizabeth.St..West.",319
"27/12/2021",15,"QV.Market.Peel.St",89
"27/12/2021",15,"The.Arts.Centre",1780
"27/12/2021",15,"St.Kilda.Rd.Alexandra.Gardens",817
"27/12/2021",15,"Lonsdale.St..South.",565
"27/12/2021",15,"Lygon.St..West.",194
"27/12/2021",15,"City.Square",NA
"27/12/2021",15,"Flinders.St.Spring.St..West.",NA
"27/12/2021",15,"Flinders.St.Spark.La",NA
"27/12/2021",15,"Southbank",3040
"27/12/2021",15,"Queen.St..West.",153
"27/12/2021",15,"Lygon.St..East.",240
"27/12/2021",15,"Flinders.St.Swanston.St..West.",NA
"27/12/2021",15,"Alfred.Place",47
"27/12/2021",15,"Lonsdale.St.Spring.St..West.",118
"27/12/2021",15,"Grattan.St.Swanston.St..West.",65
"27/12/2021",15,"Monash.Rd.Swanston.St..West.",103
"27/12/2021",15,"Tin.Alley.Swanston.St..West.",51
"27/12/2021",15,"Little.Collins.St.Swanston.St..East.",NA
"27/12/2021",15,"Flinders.La.Swanston.St..West.",2874
"27/12/2021",15,"Pelham.St..South.",17
"27/12/2021",15,"Melbourne.Central.Elizabeth.St..East.",1768
"27/12/2021",15,"QVM.Queen.St..East.",147
"27/12/2021",15,"QVM.Therry.St..South.",157
"27/12/2021",15,"Faraday.St.Lygon.St..West.",410
"27/12/2021",15,"QVM.Franklin.St..North.",127
